game_id,date
12854,2023-12-13
12916,2023-12-21
12917,2023-12-21
12918,2023-12-21
12919,2023-12-21
12920,2023-12-21
12921,2023-12-21
12922,2023-12-22
12924,2023-12-22
12923,2023-12-22
12925,2023-12-22
12926,2023-12-22
12927,2023-12-22
12928,2023-12-22
12929,2023-12-22
12931,2023-12-23
12930,2023-12-23
12932,2023-12-23
12933,2023-12-23
12934,2023-12-23
12935,2023-12-23
12936,2023-12-23
12938,2023-12-24
12937,2023-12-23
12940,2023-12-24
12939,2023-12-24
12941,2023-12-24
12942,2023-12-24
12943,2023-12-24
12945,2023-12-24
12944,2023-12-24
12946,2023-12-24
12947,2023-12-24
12948,2023-12-24
12949,2023-12-25
12950,2023-12-25
12952,2023-12-26
12951,2023-12-25
12953,2023-12-26
12954,2023-12-27
12955,2023-12-27
12956,2023-12-27
12957,2023-12-27
12959,2023-12-27
12958,2023-12-27
12960,2023-12-27
12961,2023-12-27
12962,2023-12-27
12888,2023-12-17
12890,2023-12-17
12963,2023-12-28
12966,2023-12-28
12965,2023-12-28
12967,2023-12-28
12891,2023-12-17
12969,2023-12-29
12970,2023-12-29
12971,2023-12-29
12973,2023-12-29
12976,2023-12-29
12977,2023-12-30
12978,2023-12-30
12979,2023-12-30
12980,2023-12-30
12981,2023-12-30
12982,2023-12-30
12983,2023-12-30
12984,2023-12-30
12985,2023-12-30
12986,2023-12-30
12987,2023-12-30
12989,2023-12-31
12988,2023-12-30
12991,2023-12-31
12990,2023-12-31
12992,2023-12-31
12994,2024-01-01
12993,2023-12-31
12996,2024-01-01
12995,2024-01-01
12997,2024-01-01
12998,2024-01-01
12999,2024-01-01
13000,2024-01-02
13001,2024-01-02
13002,2024-01-02
13003,2024-01-02
13004,2024-01-02
13005,2024-01-02
13006,2024-01-02
13007,2024-01-03
13009,2024-01-03
13010,2024-01-03
13011,2024-01-03
13012,2024-01-03
13013,2024-01-04
13014,2024-01-04
13017,2024-01-04
13016,2024-01-04
13018,2024-01-04
13019,2024-01-04
13020,2024-01-04
13021,2024-01-04
13022,2024-01-04
13023,2024-01-04
13024,2024-01-04
13025,2024-01-05
13026,2024-01-05
13027,2024-01-06
13028,2024-01-06
12964,2023-12-28
13029,2024-01-06
12968,2023-12-28
13030,2024-01-06
13031,2024-01-06
12972,2023-12-29
13033,2024-01-06
13032,2024-01-06
12974,2023-12-29
12975,2023-12-29
13034,2024-01-06
13035,2024-01-06
13036,2024-01-06
13037,2024-01-06
13038,2024-01-06
13040,2024-01-06
13039,2024-01-06
13041,2024-01-07
13042,2024-01-07
13043,2024-01-07
13044,2024-01-07
13047,2024-01-07
13048,2024-01-07
13050,2024-01-08
13049,2024-01-08
13046,2024-01-07
13045,2024-01-07
13051,2024-01-08
13052,2024-01-08
13053,2024-01-08
13054,2024-01-09
13055,2024-01-09
13059,2024-01-09
13056,2024-01-09
13058,2024-01-09
13060,2024-01-10
13061,2024-01-10
13062,2024-01-10
13063,2024-01-10
13064,2024-01-10
13065,2024-01-11
13067,2024-01-11
13057,2024-01-09
13068,2024-01-11
13069,2024-01-11
13066,2024-01-11
13070,2024-01-11
13071,2024-01-11
13073,2024-01-11
13074,2024-01-11
13076,2024-01-12
13077,2024-01-12
13075,2024-01-11
13072,2024-01-11
13078,2024-01-12
13079,2024-01-12
13080,2024-01-13
13081,2024-01-13
13008,2024-01-03
13083,2024-01-13
13082,2024-01-13
13084,2024-01-13
13087,2024-01-13
13086,2024-01-13
13088,2024-01-13
13015,2024-01-04
13085,2024-01-13
13089,2024-01-13
13090,2024-01-14
13091,2024-01-14
13092,2024-01-14
13093,2024-01-14
13094,2024-01-14
13097,2024-01-14
13099,2024-01-14
13102,2024-01-15
13101,2024-01-15
13104,2024-01-15
13103,2024-01-15
13105,2024-01-15
13107,2024-01-15
13106,2024-01-15
13108,2024-01-15
13109,2024-01-16
13111,2024-01-16
13110,2024-01-16
13112,2024-01-16
13114,2024-01-17
13113,2024-01-16
13115,2024-01-17
13116,2024-01-17
13120,2024-01-18
13119,2024-01-18
13117,2024-01-18
13118,2024-01-18
13121,2024-01-18
13122,2024-01-18
13125,2024-01-18
13123,2024-01-18
13126,2024-01-18
13127,2024-01-19
13129,2024-01-19
13128,2024-01-19
13130,2024-01-19
13131,2024-01-19
13133,2024-01-20
13134,2024-01-20
13135,2024-01-20
13136,2024-01-20
13138,2024-01-20
13140,2024-01-20
13142,2024-01-21
13143,2024-01-21
13144,2024-01-21
13145,2024-01-21
13146,2024-01-21
13147,2024-01-21
13148,2024-01-21
13149,2024-01-21
13150,2024-01-21
13152,2024-01-22
13153,2024-01-22
13154,2024-01-23
13151,2024-01-22
13156,2024-01-23
13155,2024-01-23
13157,2024-01-23
13158,2024-01-23
13160,2024-01-23
13095,2024-01-14
13096,2024-01-14
13098,2024-01-14
13159,2024-01-23
13161,2024-01-23
13162,2024-01-24
13164,2024-01-24
13163,2024-01-24
13166,2024-01-24
13165,2024-01-24
13167,2024-01-25
13168,2024-01-25
13169,2024-01-25
13170,2024-01-25
13171,2024-01-25
13172,2024-01-25
13174,2024-01-25
13173,2024-01-25
13176,2024-01-26
13175,2024-01-26
13177,2024-01-26
13178,2024-01-26
13179,2024-01-26
13180,2024-01-26
13182,2024-01-27
13183,2024-01-27
13181,2024-01-26
13184,2024-01-27
13185,2024-01-27
13186,2024-01-27
13188,2024-01-27
13189,2024-01-27
13190,2024-01-27
13187,2024-01-27
13191,2024-01-27
13192,2024-01-27
13193,2024-01-27
13195,2024-01-28
13194,2024-01-28
13132,2024-01-20
13196,2024-01-28
13197,2024-01-28
13198,2024-01-28
13199,2024-01-28
13200,2024-01-28
13201,2024-01-28
13202,2024-01-28
13203,2024-01-28
13204,2024-01-29
13139,2024-01-20
13205,2024-01-30
13206,2024-01-30
13141,2024-01-21
13207,2024-01-30
13209,2024-01-30
13208,2024-01-30
13211,2024-01-30
13210,2024-01-30
13212,2024-01-30
13213,2024-01-30
13214,2024-01-30
13215,2024-01-30
13216,2024-01-30
13217,2024-01-31
13218,2024-01-31
13220,2024-01-31
13219,2024-01-31
13222,2024-02-01
13224,2024-02-01
13223,2024-02-01
13225,2024-02-01
13226,2024-02-01
13229,2024-02-01
13227,2024-02-01
13230,2024-02-01
13233,2024-02-02
13221,2024-01-31
13231,2024-02-01
13235,2024-02-02
13236,2024-02-03
13237,2024-02-03
13239,2024-02-03
13238,2024-02-03
13240,2024-02-03
13241,2024-02-03
13242,2024-02-03
13243,2024-02-03
13244,2024-02-03
13245,2024-02-03
13247,2024-02-04
13248,2024-02-04
13249,2024-02-04
13251,2024-02-04
13250,2024-02-04
13252,2024-02-04
13253,2024-02-04
13254,2024-02-04
13255,2024-02-04
13256,2024-02-04
13257,2024-02-05
13258,2024-02-05
13259,2024-02-05
13260,2024-02-05
13261,2024-02-06
13262,2024-02-06
13263,2024-02-06
13264,2024-02-06
13265,2024-02-06
13266,2024-02-06
13267,2024-02-07
13268,2024-02-07
13269,2024-02-07
13271,2024-02-07
13270,2024-02-07
13272,2024-02-07
13274,2024-02-08
13276,2024-02-08
13275,2024-02-08
13277,2024-02-08
13278,2024-02-08
13279,2024-02-08
13280,2024-02-08
13281,2024-02-09
13282,2024-02-09
13283,2024-02-09
13285,2024-02-09
13284,2024-02-09
13286,2024-02-09
13100,2024-01-15
13287,2024-02-09
13288,2024-02-09
13289,2024-02-09
13290,2024-02-10
13291,2024-02-10
13292,2024-02-10
13293,2024-02-10
13294,2024-02-10
13295,2024-02-10
13296,2024-02-10
13297,2024-02-10
13298,2024-02-10
13299,2024-02-11
13300,2024-02-11
13301,2024-02-11
13302,2024-02-11
13228,2024-02-01
13303,2024-02-11
13232,2024-02-02
13304,2024-02-11
13305,2024-02-11
13306,2024-02-11
13307,2024-02-11
13308,2024-02-11
13309,2024-02-13
13310,2024-02-13
13312,2024-02-13
13311,2024-02-13
13313,2024-02-13
13314,2024-02-13
13315,2024-02-13
13316,2024-02-13
13317,2024-02-13
13318,2024-02-13
13246,2024-02-03
13320,2024-02-14
13322,2024-02-14
13323,2024-02-14
13324,2024-02-14
13326,2024-02-15
13325,2024-02-15
13328,2024-02-15
13329,2024-02-15
13330,2024-02-15
13331,2024-02-15
13332,2024-02-15
13333,2024-02-15
13335,2024-02-15
13336,2024-02-15
13337,2024-02-15
13334,2024-02-15
13338,2024-02-16
13339,2024-02-16
13340,2024-02-23
13342,2024-02-23
13341,2024-02-23
13273,2024-02-07
13344,2024-02-23
13347,2024-02-23
13346,2024-02-23
13343,2024-02-23
13345,2024-02-23
13348,2024-02-23
13352,2024-02-24
13351,2024-02-23
13350,2024-02-23
13349,2024-02-23
13353,2024-02-24
13354,2024-02-24
13356,2024-02-24
13355,2024-02-24
13358,2024-02-24
13359,2024-02-24
13357,2024-02-24
13360,2024-02-24
13362,2024-02-25
13363,2024-02-25
13361,2024-02-24
13364,2024-02-25
13365,2024-02-25
13366,2024-02-25
13368,2024-02-25
13367,2024-02-25
13370,2024-02-26
13371,2024-02-26
13372,2024-02-26
13373,2024-02-26
13374,2024-02-26
13375,2024-02-26
13376,2024-02-27
13377,2024-02-27
13378,2024-02-27
13379,2024-02-27
13380,2024-02-28
13381,2024-02-28
13382,2024-02-28
13383,2024-02-28
13384,2024-02-28
13385,2024-02-28
13386,2024-02-28
13387,2024-02-28
13388,2024-02-28
13390,2024-02-28
13389,2024-02-28
13391,2024-02-29
13392,2024-02-29
13393,2024-02-29
13319,2024-02-14
13394,2024-02-29
13321,2024-02-14
13395,2024-02-29
13396,2024-02-29
13397,2024-03-01
13398,2024-03-01
13327,2024-02-15
13399,2024-03-01
13400,2024-03-01
13401,2024-03-01
13403,2024-03-01
13404,2024-03-01
13405,2024-03-02
13406,2024-03-02
13408,2024-03-02
13410,2024-03-02
13412,2024-03-02
13411,2024-03-02
13414,2024-03-02
13415,2024-03-02
13416,2024-03-03
13417,2024-03-03
13418,2024-03-03
13234,2024-02-02
13419,2024-03-03
13420,2024-03-03
13422,2024-03-03
13421,2024-03-03
13424,2024-03-04
13426,2024-03-04
13425,2024-03-04
13423,2024-03-03
13427,2024-03-05
13430,2024-03-05
13429,2024-03-05
13431,2024-03-05
13428,2024-03-05
13432,2024-03-05
13437,2024-03-06
13435,2024-03-06
13433,2024-03-06
13434,2024-03-06
13438,2024-03-06
13439,2024-03-06
13440,2024-03-06
13441,2024-03-06
13436,2024-03-06
13369,2024-02-26
13442,2024-03-07
13443,2024-03-07
13444,2024-03-07
13445,2024-03-07
13446,2024-03-07
13447,2024-03-07
13448,2024-03-07
13449,2024-03-07
13450,2024-03-08
13451,2024-03-08
13452,2024-03-08
13453,2024-03-08
13455,2024-03-08
13456,2024-03-08
13454,2024-03-08
13457,2024-03-09
13458,2024-03-09
13459,2024-03-09
13460,2024-03-09
13461,2024-03-09
13462,2024-03-09
13464,2024-03-09
13463,2024-03-09
13465,2024-03-09
13466,2024-03-10
13467,2024-03-10
13468,2024-03-10
13469,2024-03-10
13471,2024-03-10
13470,2024-03-10
13472,2024-03-10
13473,2024-03-10
13474,2024-03-10
13475,2024-03-10
13402,2024-03-01
13478,2024-03-10
13479,2024-03-10
13480,2024-03-11
13481,2024-03-11
13407,2024-03-02
13409,2024-03-02
13482,2024-03-11
13483,2024-03-12
13485,2024-03-12
13484,2024-03-12
13413,2024-03-02
13486,2024-03-12
13487,2024-03-12
13488,2024-03-13
13489,2024-03-13
13490,2024-03-13
13491,2024-03-13
13493,2024-03-13
13496,2024-03-13
13497,2024-03-13
13498,2024-03-14
13499,2024-03-14
13500,2024-03-14
13501,2024-03-14
13502,2024-03-14
13503,2024-03-14
13504,2024-03-15
13505,2024-03-15
13506,2024-03-15
13507,2024-03-15
13508,2024-03-15
13509,2024-03-15
13510,2024-03-15
13511,2024-03-15
13512,2024-03-16
13513,2024-03-16
13514,2024-03-16
13515,2024-03-16
13516,2024-03-16
13517,2024-03-16
13518,2024-03-16
13521,2024-03-17
13522,2024-03-17
13523,2024-03-17
13524,2024-03-17
13526,2024-03-17
13525,2024-03-17
13529,2024-03-17
13527,2024-03-17
13528,2024-03-17
13530,2024-03-18
13531,2024-03-18
13532,2024-03-18
13533,2024-03-18
13534,2024-03-19
13535,2024-03-19
13536,2024-03-19
13537,2024-03-19
13538,2024-03-19
13539,2024-03-19
13476,2024-03-10
13477,2024-03-10
13540,2024-03-19
13541,2024-03-19
13542,2024-03-20
13543,2024-03-20
13544,2024-03-20
13545,2024-03-20
13546,2024-03-20
13548,2024-03-21
13547,2024-03-20
13549,2024-03-21
13550,2024-03-21
13492,2024-03-13
13551,2024-03-21
13553,2024-03-21
13552,2024-03-21
13495,2024-03-13
13494,2024-03-13
13555,2024-03-22
13556,2024-03-22
13560,2024-03-22
13559,2024-03-22
13561,2024-03-23
13557,2024-03-22
13554,2024-03-22
13558,2024-03-22
13562,2024-03-23
13563,2024-03-23
13565,2024-03-23
13566,2024-03-23
13567,2024-03-23
13568,2024-03-23
13569,2024-03-23
13570,2024-03-24
13564,2024-03-23
13571,2024-03-24
13572,2024-03-24
13573,2024-03-24
13574,2024-03-24
13575,2024-03-24
13576,2024-03-24
13578,2024-03-24
13577,2024-03-24
13579,2024-03-24
13580,2024-03-25
13582,2024-03-25
13586,2024-03-26
13583,2024-03-25
13585,2024-03-26
13584,2024-03-25
13587,2024-03-26
13519,2024-03-17
13520,2024-03-17
13588,2024-03-26
13589,2024-03-26
13590,2024-03-26
13593,2024-03-26
13594,2024-03-27
13591,2024-03-26
13595,2024-03-27
13592,2024-03-26
13581,2024-03-25
13596,2024-03-27
13598,2024-03-27
13597,2024-03-27
13600,2024-03-27
13599,2024-03-27
13602,2024-03-28
13604,2024-03-28
13605,2024-03-28
13608,2024-03-28
13607,2024-03-28
13609,2024-03-29
13611,2024-03-29
13613,2024-03-29
13614,2024-03-29
13615,2024-03-29
13616,2024-03-30
13617,2024-03-30
13618,2024-03-30
13619,2024-03-30
13620,2024-03-30
13622,2024-03-30
13621,2024-03-30
13623,2024-03-30
13624,2024-03-30
13625,2024-03-31
13628,2024-03-31
13627,2024-03-31
13626,2024-03-31
13630,2024-03-31
13629,2024-03-31
13632,2024-03-31
13633,2024-03-31
13631,2024-03-31
13635,2024-04-01
13634,2024-04-01
13636,2024-04-01
13637,2024-04-01
13638,2024-04-01
13639,2024-04-02
13640,2024-04-02
13641,2024-04-02
13642,2024-04-02
13644,2024-04-02
13643,2024-04-02
13645,2024-04-06
13647,2024-04-03
13646,2024-04-03
13649,2024-04-03
13651,2024-04-03
13652,2024-04-03
13653,2024-04-03
13648,2024-04-03
13654,2024-04-03
13655,2024-04-04
13656,2024-04-04
13657,2024-04-04
13659,2024-04-04
13658,2024-04-04
13660,2024-04-04
13661,2024-04-05
13662,2024-04-05
13663,2024-04-05
13664,2024-04-05
13665,2024-04-05
13666,2024-04-05
13667,2024-04-06
13668,2024-04-06
13669,2024-04-06
13671,2024-04-06
13670,2024-04-06
13603,2024-03-28
13601,2024-03-27
13606,2024-03-28
13672,2024-04-04
13673,2024-04-06
13675,2024-04-06
13674,2024-04-06
13610,2024-03-29
13676,2024-04-06
13677,2024-04-07
13678,2024-04-07
13679,2024-04-07
13680,2024-04-07
13681,2024-04-07
13682,2024-04-07
13683,2024-04-07
13684,2024-04-07
13685,2024-04-07
13686,2024-04-07
13687,2024-04-07
13688,2024-04-07
13689,2024-04-07
13690,2024-04-08
13691,2024-04-08
13692,2024-04-09
13693,2024-04-09
13695,2024-04-09
13694,2024-04-09
13696,2024-04-09
13697,2024-04-10
13698,2024-04-10
13699,2024-04-10
13700,2024-04-10
13701,2024-04-10
13702,2024-04-10
13704,2024-04-10
13703,2024-04-10
13706,2024-04-10
13707,2024-04-10
13708,2024-04-10
13710,2024-04-11
13711,2024-04-11
13713,2024-04-11
13714,2024-04-11
13715,2024-04-11
13717,2024-04-12
13716,2024-04-12
13718,2024-04-12
13719,2024-04-12
13720,2024-04-12
13722,2024-04-12
13721,2024-04-12
13723,2024-04-12
13724,2024-04-13
13725,2024-04-13
13726,2024-04-13
13727,2024-04-13
13728,2024-04-13
13650,2024-04-03
13729,2024-04-13
13730,2024-04-13
13731,2024-04-13
13732,2024-04-13
13734,2024-04-14
13736,2024-04-14
13735,2024-04-14
13738,2024-04-14
13739,2024-04-14
13741,2024-04-14
13740,2024-04-14
13733,2024-04-13
13742,2024-04-14
13743,2024-04-14
13744,2024-04-14
13745,2024-04-14
13746,2024-04-14
13747,2024-04-14
13748,2024-04-14
13751,2023-12-06
13750,2023-12-05
13752,2023-12-06
13749,2023-12-05
13753,2023-12-07
13754,2023-12-07
13756,2023-12-07
13755,2023-12-07
13757,2023-12-07
13758,2023-12-07
13759,2023-12-07
13761,2023-12-07
13760,2023-12-07
13762,2023-12-07
13763,2023-12-07
13764,2023-12-09
13765,2023-12-09
13766,2023-12-09
13767,2023-12-09
13768,2023-12-09
13769,2023-12-09
13770,2023-12-09
13771,2023-12-09
13772,2023-12-09
13773,2023-12-09
13774,2023-12-09
13775,2023-12-07
13776,2023-12-08
13778,2023-12-09
13705,2024-04-10
13932,2024-02-16
13779,2023-12-10
13933,2024-04-03
13709,2024-04-10
13712,2024-04-11
13934,2024-04-18
13935,2024-04-16
13936,2024-04-17
13937,2024-04-17
13938,2024-04-20
13939,2024-04-20
13940,2024-04-21
13941,2024-04-21
13943,2024-04-20
13945,2024-04-21
13944,2024-04-20
13942,2024-04-19
13946,2024-04-22
13947,2024-04-22
13948,2024-04-23
13951,2024-04-24
13949,2024-04-23
13952,2024-04-25
13953,2024-04-25
13956,2024-04-27
13955,2024-04-26
13954,2024-04-26
13958,2024-04-27
13959,2024-04-28
13961,2024-04-28
13960,2024-04-28
13962,2024-04-28
13963,2024-04-29
13964,2024-04-30
13737,2024-04-14
13966,2024-04-30
13967,2024-05-01
13968,2024-05-01
13982,2024-04-21
13983,2024-04-22
13984,2024-04-24
13985,2024-04-25
13987,2024-04-27
13988,2024-04-30
13989,2024-04-29
13777,2023-12-09
13950,2024-04-24
13957,2024-04-27
13986,2024-04-27
13612,2024-03-29