Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away
2023-24-0207,Sacramento Kings,Detroit Pistons,238.5,13.5,-900,600,253,-13,2,3
2023-24-0208,Orlando Magic,San Antonio Spurs,224.5,10.5,-485,370,238,16,2,1
2023-24-0208,Indiana Pacers,Golden State Warriors,248.5,5.5,-205,170,240,-22,2,1
2023-24-0208,Brooklyn Nets,Cleveland Cavaliers,224.0,-7.5,245,-305,213,-23,2,1
2023-24-0208,New York Knicks,Dallas Mavericks,224.5,-7.5,250,-345,230,-14,2,2
2023-24-0208,Milwaukee Bucks,Minnesota Timberwolves,222.5,-2.5,110,-140,234,-24,2,2
2023-24-0208,Memphis Grizzlies,Chicago Bulls,215.5,-5.5,180,-238,228,-8,2,2
2023-24-0208,Phoenix Suns,Utah Jazz,242.5,6.5,-270,200,244,14,2,2
2023-24-0208,Los Angeles Lakers,Denver Nuggets,230.5,-2.5,120,-150,220,-8,3,4
2023-24-0208,Portland Trail Blazers,Detroit Pistons,226.0,4.5,-180,150,250,-6,4,1
2023-24-0209,Philadelphia 76ers,Atlanta Hawks,244.5,-3.5,135,-175,248,-6,2,2
2023-24-0209,Boston Celtics,Washington Wizards,238.5,18.5,-2100,1000,262,4,2,2
2023-24-0209,Toronto Raptors,Houston Rockets,235.5,2.5,-150,120,211,3,2,3
2023-24-0209,Milwaukee Bucks,Charlotte Hornets,229.0,16.0,-1800,1000,204,36,1,2
2023-24-0209,Sacramento Kings,Denver Nuggets,230.5,3.0,-155,130,241,29,2,1
2023-24-0209,Los Angeles Lakers,New Orleans Pelicans,237.5,-2.5,114,-135,261,17,1,2
2023-24-0210,Dallas Mavericks,Oklahoma City Thunder,238.5,1.5,-130,100,257,35,2,4
2023-24-0210,Los Angeles Clippers,Detroit Pistons,236.0,17.0,-1650,950,218,6,3,2
2023-24-0210,Brooklyn Nets,San Antonio Spurs,232.0,6.0,-225,185,226,20,2,2
2023-24-0210,Charlotte Hornets,Memphis Grizzlies,216.0,-5.5,170,-205,221,9,1,2
2023-24-0210,Orlando Magic,Chicago Bulls,218.0,5.0,-205,170,222,6,2,2
2023-24-0210,Washington Wizards,Philadelphia 76ers,243.0,-5.5,180,-218,232,-6,1,1
2023-24-0210,New York Knicks,Indiana Pacers,237.5,-2.5,120,-142,236,-14,2,2
2023-24-0210,Atlanta Hawks,Houston Rockets,241.0,7.0,-278,225,235,9,1,1
2023-24-0210,Toronto Raptors,Cleveland Cavaliers,230.0,-8.5,300,-380,214,-24,1,2
2023-24-0210,Golden State Warriors,Phoenix Suns,242.0,-1.5,102,-122,225,1,2,2
2023-24-0210,Portland Trail Blazers,New Orleans Pelicans,219.5,-8.5,280,-395,177,-9,2,1
2023-24-0211,Miami Heat,Boston Celtics,225.0,-8.0,245,-305,216,-4,4,2
2023-24-0211,Oklahoma City Thunder,Sacramento Kings,240.0,3.5,-162,136,240,14,1,2
2023-24-0212,Cleveland Cavaliers,Philadelphia 76ers,230.5,11.5,-620,400,244,-2,2,2
2023-24-0212,Charlotte Hornets,Indiana Pacers,240.5,-10.5,360,-540,213,9,2,2
2023-24-0212,Toronto Raptors,San Antonio Spurs,236.5,5.5,-250,190,221,-23,2,2
2023-24-0212,Atlanta Hawks,Chicago Bulls,240.5,4.5,-215,165,262,-10,2,2
2023-24-0212,Milwaukee Bucks,Denver Nuggets,230.0,1.0,-120,100,207,17,3,3
2023-24-0212,Memphis Grizzlies,New Orleans Pelicans,223.5,-9.5,340,-500,183,-9,2,2
2023-24-0212,Houston Rockets,New York Knicks,224.5,0.5,-120,-110,208,2,2,2
2023-24-0212,Dallas Mavericks,Washington Wizards,246.5,11.5,-720,450,216,8,2,2
2023-24-0212,Utah Jazz,Golden State Warriors,243.5,1.5,-125,-105,236,-22,4,2
2023-24-0212,Los Angeles Clippers,Minnesota Timberwolves,223.5,4.5,-200,154,221,-21,2,4
2023-24-0213,Brooklyn Nets,Boston Celtics,226.5,-8.0,270,-340,228,-8,3,2
2023-24-0213,Orlando Magic,Oklahoma City Thunder,223.0,-3.0,120,-142,240,-14,3,2
2023-24-0213,Milwaukee Bucks,Miami Heat,223.5,7.0,-298,240,220,-26,1,2
2023-24-0213,Portland Trail Blazers,Minnesota Timberwolves,213.5,-8.5,285,-360,230,-12,3,1
2023-24-0213,Phoenix Suns,Sacramento Kings,245.0,4.5,-185,154,255,5,3,2
2023-24-0213,Los Angeles Lakers,Detroit Pistons,244.5,12.0,-650,470,236,14,4,3
2023-24-0214,Philadelphia 76ers,Miami Heat,226.5,2.5,-150,120,213,-5,2,1
2023-24-0214,Charlotte Hornets,Atlanta Hawks,237.5,-7.5,230,-315,221,23,2,2
2023-24-0214,Orlando Magic,New York Knicks,210.5,3.0,-162,136,218,18,1,2
2023-24-0214,Boston Celtics,Brooklyn Nets,226.5,11.5,-660,420,222,50,1,1
2023-24-0214,Toronto Raptors,Indiana Pacers,246.5,-2.5,120,-150,252,-2,2,2
2023-24-0214,Cleveland Cavaliers,Chicago Bulls,222.5,9.5,-500,340,213,3,2,2
2023-24-0214,Memphis Grizzlies,Houston Rockets,217.5,-1.5,105,-135,234,8,2,2
2023-24-0214,New Orleans Pelicans,Washington Wizards,232.5,12.5,-850,520,259,7,2,2
2023-24-0214,Dallas Mavericks,San Antonio Spurs,243.5,11.5,-580,380,209,23,2,2
2023-24-0214,Phoenix Suns,Detroit Pistons,238.0,13.5,-950,625,216,16,1,1
2023-24-0214,Denver Nuggets,Sacramento Kings,229.0,5.5,-198,164,200,-4,2,1
2023-24-0214,Utah Jazz,Los Angeles Lakers,240.5,4.5,-185,154,260,-16,2,1
2023-24-0214,Golden State Warriors,Los Angeles Clippers,237.5,3.0,-166,140,255,-5,2,2
2023-24-0215,Memphis Grizzlies,Milwaukee Bucks,222.5,-14.0,600,-900,223,3,1,2
2023-24-0215,Utah Jazz,Golden State Warriors,242.0,-2.5,120,-142,277,-3,1,1
2023-24-0215,Portland Trail Blazers,Minnesota Timberwolves,217.0,-9.5,380,-500,219,-37,2,2
2023-24-0218,Eastern,Western,353.5,-2.5,114,-135,397,25,7,7
2023-24-0222,Indiana Pacers,Detroit Pistons,246.5,12.0,-750,525,244,14,8,8
2023-24-0222,Toronto Raptors,Brooklyn Nets,231.0,1.0,-115,-105,214,28,8,8
2023-24-0222,Cleveland Cavaliers,Orlando Magic,214.0,5.0,-218,180,225,-7,8,8
2023-24-0222,Philadelphia 76ers,New York Knicks,228.5,1.0,-115,-105,206,-14,8,8
2023-24-0222,Dallas Mavericks,Phoenix Suns,244.5,2.5,-145,114,236,10,8,8
2023-24-0222,Oklahoma City Thunder,Los Angeles Clippers,235.5,1.5,-125,-105,236,22,9,8
2023-24-0222,Chicago Bulls,Boston Celtics,223.5,-8.5,250,-345,241,-17,8,8
2023-24-0222,New Orleans Pelicans,Houston Rockets,228.5,7.5,-330,240,232,22,8,8
2023-24-0222,Denver Nuggets,Washington Wizards,233.0,15.5,-1200,750,240,20,8,8
2023-24-0222,Utah Jazz,Charlotte Hornets,229.5,9.5,-425,330,222,-8,7,8
2023-24-0222,Sacramento Kings,San Antonio Spurs,242.5,10.5,-560,370,249,5,8,8
2023-24-0222,Golden State Warriors,Los Angeles Lakers,243.5,5.5,-245,185,238,18,7,8
2023-24-0223,Atlanta Hawks,Toronto Raptors,244.0,7.0,-285,230,244,-2,9,1
2023-24-0223,Philadelphia 76ers,Cleveland Cavaliers,225.5,-2.0,105,-125,201,7,1,1
2023-24-0223,Memphis Grizzlies,Los Angeles Clippers,223.5,-8.5,280,-395,196,-6,8,1
2023-24-0223,Oklahoma City Thunder,Washington Wizards,242.5,16.0,-1600,900,253,41,1,1
2023-24-0223,New Orleans Pelicans,Miami Heat,219.5,1.5,-140,110,201,-11,1,9
2023-24-0223,Houston Rockets,Phoenix Suns,234.5,-2.5,120,-150,224,4,1,1
2023-24-0223,Portland Trail Blazers,Denver Nuggets,216.5,-8.0,275,-345,239,-15,8,1
2023-24-0223,Minnesota Timberwolves,Milwaukee Bucks,225.0,4.0,-192,160,219,-5,8,8
2023-24-0223,Golden State Warriors,Charlotte Hornets,228.5,12.5,-810,500,181,13,1,1
2023-24-0223,Los Angeles Lakers,San Antonio Spurs,241.0,11.0,-550,410,241,5,1,1
2023-24-0224,Detroit Pistons,Orlando Magic,225.5,-8.5,275,-345,221,-3,2,2
2023-24-0224,New York Knicks,Boston Celtics,225.0,-6.0,185,-225,218,-14,2,2
2023-24-0224,Minnesota Timberwolves,Brooklyn Nets,221.0,7.5,-340,270,187,15,1,2
2023-24-0225,Philadelphia 76ers,Milwaukee Bucks,234.5,-4.5,160,-210,217,-21,2,2
2023-24-0225,Phoenix Suns,Los Angeles Lakers,241.5,3.5,-155,130,236,10,2,2
2023-24-0225,Indiana Pacers,Dallas Mavericks,251.5,-2.5,100,-130,244,22,3,3
2023-24-0225,Washington Wizards,Cleveland Cavaliers,235.0,-13.5,625,-950,219,-9,2,2
2023-24-0225,Atlanta Hawks,Orlando Magic,222.5,2.5,-135,105,201,17,2,1
2023-24-0225,New Orleans Pelicans,Chicago Bulls,224.5,5.0,-205,170,220,-8,2,3
2023-24-0225,Houston Rockets,Oklahoma City Thunder,232.5,-6.5,195,-260,233,-13,2,2
2023-24-0225,Golden State Warriors,Denver Nuggets,232.5,2.0,-122,102,222,-16,2,2
2023-24-0225,Utah Jazz,San Antonio Spurs,239.5,7.5,-345,250,237,19,3,2
2023-24-0225,Portland Trail Blazers,Charlotte Hornets,213.5,3.5,-162,136,173,-13,2,2
2023-24-0225,Los Angeles Clippers,Sacramento Kings,239.0,4.0,-180,150,230,-16,2,3
2023-24-0226,Indiana Pacers,Toronto Raptors,246.0,5.5,-225,185,252,-8,1,3
2023-24-0226,New York Knicks,Detroit Pistons,225.0,11.0,-625,455,224,2,2,2
2023-24-0226,Memphis Grizzlies,Brooklyn Nets,214.5,-2.5,114,-145,197,-25,3,2
2023-24-0226,Sacramento Kings,Miami Heat,220.5,8.5,-330,240,231,-11,1,3
2023-24-0227,Washington Wizards,Golden State Warriors,244.5,-10.5,350,-520,235,-11,2,2
2023-24-0227,Cleveland Cavaliers,Dallas Mavericks,230.5,4.0,-170,142,240,2,2,2
2023-24-0227,Orlando Magic,Brooklyn Nets,210.0,6.5,-238,195,189,27,2,1
2023-24-0227,New York Knicks,New Orleans Pelicans,215.5,-6.5,200,-270,207,-23,1,2
2023-24-0227,Atlanta Hawks,Utah Jazz,234.5,2.5,-135,105,221,27,2,2
2023-24-0227,Boston Celtics,Philadelphia 76ers,235.5,9.5,-520,350,216,18,3,2
2023-24-0227,Milwaukee Bucks,Charlotte Hornets,213.5,12.5,-810,500,208,38,2,2
2023-24-0227,Minnesota Timberwolves,San Antonio Spurs,222.5,13.5,-810,500,219,9,3,2
2023-24-0227,Chicago Bulls,Detroit Pistons,223.0,10.5,-425,300,200,-10,2,1
2023-24-0227,Oklahoma City Thunder,Houston Rockets,233.5,9.5,-445,310,207,17,2,2
2023-24-0227,Portland Trail Blazers,Miami Heat,213.5,-6.5,200,-270,202,-10,2,1
2023-24-0228,Indiana Pacers,New Orleans Pelicans,239.5,4.0,-170,142,237,9,2,1
2023-24-0228,Toronto Raptors,Dallas Mavericks,246.5,-4.5,154,-200,261,-11,2,1
2023-24-0228,Minnesota Timberwolves,Memphis Grizzlies,209.5,13.5,-950,575,211,9,1,2
2023-24-0228,Chicago Bulls,Cleveland Cavaliers,216.5,-5.5,180,-238,255,9,1,1
2023-24-0228,Denver Nuggets,Sacramento Kings,227.0,9.0,-410,320,213,21,3,2
2023-24-0228,Los Angeles Clippers,Los Angeles Lakers,236.5,1.5,-125,-105,228,-4,3,3
2023-24-0301,Detroit Pistons,Cleveland Cavaliers,218.5,-6.5,210,-280,210,-10,3,2
2023-24-0301,Philadelphia 76ers,Charlotte Hornets,213.5,10.5,-600,390,235,7,3,3
2023-24-0301,Toronto Raptors,Golden State Warriors,237.5,-2.5,114,-145,225,-15,2,3
2023-24-0301,Boston Celtics,Dallas Mavericks,237.0,8.5,-380,300,248,28,3,2
2023-24-0301,Memphis Grizzlies,Portland Trail Blazers,208.5,1.5,-120,-110,214,-30,2,3
2023-24-0301,New Orleans Pelicans,Indiana Pacers,238.5,5.5,-230,175,231,27,2,2
2023-24-0301,Minnesota Timberwolves,Sacramento Kings,222.0,8.0,-355,280,244,-4,2,2
2023-24-0301,Chicago Bulls,Milwaukee Bucks,221.5,-3.5,136,-162,210,-16,2,3
2023-24-0301,Los Angeles Clippers,Washington Wizards,238.5,16.5,-1600,800,255,25,2,3
2023-24-0302,Brooklyn Nets,Atlanta Hawks,218.5,-1.5,-110,-120,216,12,4,4
2023-24-0302,Miami Heat,Utah Jazz,223.5,9.0,-380,300,246,6,4,4
2023-24-0302,Memphis Grizzlies,Portland Trail Blazers,210.0,2.5,-135,114,207,-7,1,1
2023-24-0302,Los Angeles Lakers,Denver Nuggets,230.5,-1.0,-108,-112,238,-10,3,3
2023-24-0302,Phoenix Suns,Houston Rockets,231.5,9.0,-345,250,227,-9,6,4
2023-24-0303,Dallas Mavericks,Philadelphia 76ers,239.5,6.5,-280,210,236,-4,2,2
2023-24-0303,Boston Celtics,Golden State Warriors,231.0,8.0,-355,280,228,52,2,2
2023-24-0303,Minnesota Timberwolves,Los Angeles Clippers,218.5,2.5,-145,114,177,-1,2,2
2023-24-0303,Orlando Magic,Detroit Pistons,214.5,9.5,-520,350,204,22,5,2
2023-24-0303,Toronto Raptors,Charlotte Hornets,223.5,7.0,-290,235,217,5,2,2
2023-24-0303,Cleveland Cavaliers,New York Knicks,208.5,4.5,-180,150,205,-9,2,5
2023-24-0303,San Antonio Spurs,Indiana Pacers,238.5,-6.5,195,-260,222,12,5,2
2023-24-0303,Phoenix Suns,Oklahoma City Thunder,229.5,-4.5,145,-190,228,-8,1,5
2023-24-0304,Brooklyn Nets,Memphis Grizzlies,206.5,9.5,-470,360,208,-4,2,2
2023-24-0304,Minnesota Timberwolves,Portland Trail Blazers,210.5,15.5,-1450,850,233,5,1,2
2023-24-0304,Milwaukee Bucks,Los Angeles Clippers,222.0,-3.0,130,-155,219,7,3,1
2023-24-0304,Utah Jazz,Washington Wizards,241.5,5.0,-218,180,242,12,2,3
2023-24-0304,Sacramento Kings,Chicago Bulls,230.5,6.5,-260,195,222,-4,3,3
2023-24-0304,Los Angeles Lakers,Oklahoma City Thunder,239.0,-1.0,-108,-112,220,12,2,1
2023-24-0305,Charlotte Hornets,Orlando Magic,208.0,-8.5,280,-355,190,-12,2,2
2023-24-0305,Cleveland Cavaliers,Boston Celtics,215.5,-8.5,270,-375,209,1,2,2
2023-24-0305,Toronto Raptors,New Orleans Pelicans,229.5,-9.5,300,-425,237,-41,2,4
2023-24-0305,New York Knicks,Atlanta Hawks,213.5,1.5,-122,102,216,-16,2,3
2023-24-0305,Miami Heat,Detroit Pistons,216.5,11.5,-620,400,228,8,3,2
2023-24-0305,Brooklyn Nets,Philadelphia 76ers,210.5,-1.5,-110,-120,219,5,1,2
2023-24-0305,Houston Rockets,San Antonio Spurs,226.5,6.5,-250,190,215,13,3,2
2023-24-0305,Dallas Mavericks,Indiana Pacers,247.5,5.5,-225,185,257,-17,2,2
2023-24-0305,Denver Nuggets,Phoenix Suns,224.5,8.5,-375,270,224,-10,3,2
2023-24-0306,Washington Wizards,Orlando Magic,222.5,-7.5,230,-315,228,-10,2,1
2023-24-0306,Atlanta Hawks,Cleveland Cavaliers,217.0,3.0,-148,124,213,11,1,1
2023-24-0306,Philadelphia 76ers,Memphis Grizzlies,214.0,4.0,-166,140,224,-6,1,2
2023-24-0306,Houston Rockets,Los Angeles Clippers,222.5,-6.5,220,-298,238,-6,1,2
2023-24-0306,Utah Jazz,Chicago Bulls,224.5,-4.0,145,-175,236,-2,2,2
2023-24-0306,Portland Trail Blazers,Oklahoma City Thunder,224.5,-14.5,575,-950,248,-8,2,2
2023-24-0306,Golden State Warriors,Milwaukee Bucks,230.5,2.5,-135,114,215,35,3,2
2023-24-0306,Los Angeles Lakers,Sacramento Kings,241.0,3.0,-162,136,250,-10,2,2
2023-24-0307,Detroit Pistons,Brooklyn Nets,215.0,-2.0,110,-130,230,6,2,2
2023-24-0307,Indiana Pacers,Minnesota Timberwolves,228.0,1.0,-118,-102,224,-2,2,3
2023-24-0307,Dallas Mavericks,Miami Heat,232.5,3.5,-166,130,222,6,2,2
2023-24-0307,Phoenix Suns,Toronto Raptors,236.0,10.5,-600,440,233,7,2,2
2023-24-0307,Sacramento Kings,San Antonio Spurs,235.5,12.5,-700,500,260,2,1,2
2023-24-0307,Golden State Warriors,Chicago Bulls,223.0,8.5,-395,310,247,-3,1,1
2023-24-0307,Denver Nuggets,Boston Celtics,219.5,-1.5,-105,-125,224,6,2,2
2023-24-0308,Washington Wizards,Charlotte Hornets,224.5,2.5,-145,114,212,12,2,3
2023-24-0308,Philadelphia 76ers,New Orleans Pelicans,222.0,-7.5,250,-310,198,-8,2,3
2023-24-0308,New York Knicks,Orlando Magic,207.5,2.5,-150,120,172,24,3,2
2023-24-0308,Cleveland Cavaliers,Minnesota Timberwolves,206.0,1.0,-115,-105,217,9,2,1
2023-24-0308,Oklahoma City Thunder,Miami Heat,226.5,8.5,-380,300,207,7,2,1
2023-24-0308,Memphis Grizzlies,Atlanta Hawks,215.0,-3.5,130,-155,191,-7,2,2
2023-24-0308,Los Angeles Lakers,Milwaukee Bucks,229.5,-4.5,154,-200,245,1,2,2
2023-24-0308,Portland Trail Blazers,Houston Rockets,220.5,-8.5,250,-345,230,-16,2,2
2023-24-0309,Los Angeles Clippers,Chicago Bulls,220.5,8.5,-360,260,214,10,3,2
2023-24-0309,Charlotte Hornets,Brooklyn Nets,206.5,-8.5,250,-345,209,11,1,2
2023-24-0309,Detroit Pistons,Dallas Mavericks,238.0,-9.0,310,-395,266,-18,2,2
2023-24-0309,Phoenix Suns,Boston Celtics,225.5,-5.5,175,-230,224,-10,2,2
2023-24-0309,Golden State Warriors,San Antonio Spurs,226.5,12.5,-750,525,239,-13,2,2
2023-24-0309,Denver Nuggets,Utah Jazz,227.0,12.5,-750,525,263,21,2,3
2023-24-0309,Portland Trail Blazers,Toronto Raptors,228.5,-2.5,124,-160,246,10,1,2
2023-24-0310,Los Angeles Clippers,Milwaukee Bucks,221.5,-6.5,200,-245,241,-7,1,2
2023-24-0310,Atlanta Hawks,New Orleans Pelicans,222.0,-6.5,205,-250,219,-13,2,2
2023-24-0310,Sacramento Kings,Houston Rockets,234.0,6.5,-270,220,216,-8,3,2
2023-24-0310,Orlando Magic,Indiana Pacers,222.0,0.0,-108,-112,208,-14,2,3
2023-24-0310,Miami Heat,Washington Wizards,228.5,11.5,-580,380,218,-2,2,2
2023-24-0310,Oklahoma City Thunder,Memphis Grizzlies,219.5,15.0,-1200,750,217,31,2,2
2023-24-0310,Cleveland Cavaliers,Brooklyn Nets,208.5,6.5,-265,215,221,-19,2,1
2023-24-0310,New York Knicks,Philadelphia 76ers,212.0,7.0,-285,230,152,-6,2,2
2023-24-0310,Los Angeles Lakers,Minnesota Timberwolves,225.5,4.5,-200,154,229,11,2,2
2023-24-0311,Detroit Pistons,Charlotte Hornets,216.5,4.5,-190,145,211,17,2,2
2023-24-0311,Cleveland Cavaliers,Phoenix Suns,220.5,-7.0,210,-258,228,-6,1,2
2023-24-0311,Chicago Bulls,Dallas Mavericks,233.0,-4.0,136,-162,219,-35,2,2
2023-24-0311,San Antonio Spurs,Golden State Warriors,225.5,-5.0,164,-198,214,-10,2,2
2023-24-0311,Denver Nuggets,Toronto Raptors,231.5,16.5,-1900,900,244,6,2,2
2023-24-0311,Portland Trail Blazers,Boston Celtics,221.0,-11.0,455,-625,220,-22,2,2
2023-24-0312,New York Knicks,Philadelphia 76ers,208.5,6.0,-238,195,185,27,2,2
2023-24-0312,Oklahoma City Thunder,Indiana Pacers,241.0,5.5,-218,180,232,-10,2,2
2023-24-0312,Memphis Grizzlies,Washington Wizards,222.5,-2.0,105,-125,206,12,2,2
2023-24-0312,San Antonio Spurs,Houston Rockets,221.0,-3.0,130,-155,204,-2,1,2
2023-24-0312,Utah Jazz,Boston Celtics,230.5,-6.0,210,-258,230,-16,3,1
2023-24-0312,Los Angeles Clippers,Minnesota Timberwolves,214.0,5.5,-230,190,218,-18,2,2
2023-24-0312,Sacramento Kings,Milwaukee Bucks,235.0,2.0,-125,105,223,35,2,2
2023-24-0313,Detroit Pistons,Toronto Raptors,232.5,3.5,-155,130,217,9,2,2
2023-24-0313,Orlando Magic,Brooklyn Nets,202.5,5.5,-250,190,220,8,3,3
2023-24-0313,Miami Heat,Denver Nuggets,217.5,-3.5,145,-190,188,-12,3,2
2023-24-0313,Indiana Pacers,Chicago Bulls,228.5,5.0,-225,185,261,-3,1,2
2023-24-0313,New Orleans Pelicans,Cleveland Cavaliers,217.5,5.5,-225,185,211,-21,3,2
2023-24-0313,Memphis Grizzlies,Charlotte Hornets,202.5,-2.0,114,-135,208,-12,1,2
2023-24-0313,Dallas Mavericks,Golden State Warriors,234.0,8.5,-375,295,208,10,2,2
2023-24-0313,Portland Trail Blazers,Atlanta Hawks,214.5,-4.5,140,-180,208,4,2,3
2023-24-0313,Sacramento Kings,Los Angeles Lakers,237.5,-2.0,110,-130,227,13,1,3
2023-24-0314,Boston Celtics,Phoenix Suns,227.5,5.5,-230,190,239,15,2,3
2023-24-0314,Chicago Bulls,Los Angeles Clippers,214.0,-6.0,195,-238,237,-15,1,2
2023-24-0314,Milwaukee Bucks,Philadelphia 76ers,220.0,7.0,-290,235,219,9,2,2
2023-24-0314,Houston Rockets,Washington Wizards,230.5,9.5,-500,340,254,16,2,2
2023-24-0314,Portland Trail Blazers,New York Knicks,203.5,-12.5,470,-750,198,-12,1,2
2023-24-0314,Oklahoma City Thunder,Dallas Mavericks,234.0,9.5,-440,340,245,7,2,1
2023-24-0315,Detroit Pistons,Miami Heat,217.5,-7.5,250,-345,203,-13,2,2
2023-24-0315,Charlotte Hornets,Phoenix Suns,220.0,-10.5,400,-535,203,-11,2,1
2023-24-0315,Toronto Raptors,Orlando Magic,223.5,-11.5,420,-660,216,-10,2,2
2023-24-0315,New Orleans Pelicans,Los Angeles Clippers,218.5,7.0,-258,210,216,8,2,1
2023-24-0315,San Antonio Spurs,Denver Nuggets,225.0,-10.5,400,-535,223,-11,3,2
2023-24-0315,Utah Jazz,Atlanta Hawks,222.5,-1.5,-105,-125,246,2,3,2
2023-24-0316,Houston Rockets,Cleveland Cavaliers,215.5,-5.0,164,-198,220,14,2,3
2023-24-0316,Indiana Pacers,Brooklyn Nets,228.5,8.5,-410,290,221,21,3,3
2023-24-0316,New Orleans Pelicans,Portland Trail Blazers,215.5,12.5,-850,575,233,19,1,2
2023-24-0316,Philadelphia 76ers,Charlotte Hornets,209.5,10.0,-500,380,207,11,2,1
2023-24-0316,Memphis Grizzlies,Oklahoma City Thunder,217.5,-10.5,340,-500,230,-6,3,2
2023-24-0316,Chicago Bulls,Washington Wizards,224.0,9.5,-425,330,225,29,2,2
2023-24-0316,Los Angeles Lakers,Golden State Warriors,234.0,1.5,-120,100,249,-7,3,3
2023-24-0316,Utah Jazz,Minnesota Timberwolves,222.5,-7.5,230,-315,219,-19,1,4
2023-24-0316,Sacramento Kings,New York Knicks,217.0,3.0,-142,120,189,-7,3,2
2023-24-0317,Milwaukee Bucks,Phoenix Suns,227.5,-2.5,114,-135,269,11,3,2
2023-24-0317,Detroit Pistons,Miami Heat,214.0,-5.5,180,-218,205,-3,2,2
2023-24-0317,Dallas Mavericks,Denver Nuggets,231.5,-1.0,-105,-115,212,2,3,2
2023-24-0317,Washington Wizards,Boston Celtics,225.5,-14.5,650,-1150,234,-26,1,3
2023-24-0317,Orlando Magic,Toronto Raptors,218.5,11.5,-620,400,207,15,2,2
2023-24-0317,San Antonio Spurs,Brooklyn Nets,219.5,2.5,-140,130,237,7,2,1
2023-24-0317,Los Angeles Clippers,Atlanta Hawks,221.0,9.5,-455,350,203,-17,2,2
2023-24-0318,Indiana Pacers,Cleveland Cavaliers,225.5,7.0,-250,205,211,-5,2,2
2023-24-0318,Boston Celtics,Detroit Pistons,222.0,15.0,-1350,800,213,25,1,1
2023-24-0318,Philadelphia 76ers,Miami Heat,206.5,3.0,-148,124,189,7,2,1
2023-24-0318,Chicago Bulls,Portland Trail Blazers,213.0,8.5,-360,285,217,3,2,2
2023-24-0318,Utah Jazz,Minnesota Timberwolves,225.5,-4.0,150,-180,218,-10,2,2
2023-24-0318,Golden State Warriors,New York Knicks,212.0,6.5,-245,200,231,-7,2,2
2023-24-0318,Sacramento Kings,Memphis Grizzlies,220.5,11.5,-625,455,232,10,2,2
2023-24-0318,Los Angeles Lakers,Atlanta Hawks,226.0,9.0,-440,340,241,31,2,1
