Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away
2023-24-0319,Orlando Magic,Charlotte Hornets,204.0,13.0,-850,575,204,20,2,3
2023-24-0319,Washington Wizards,Houston Rockets,227.5,-10.0,380,-500,251,-23,2,3
2023-24-0319,Brooklyn Nets,New Orleans Pelicans,216.0,-7.0,230,-285,195,-13,2,3
2023-24-0319,San Antonio Spurs,Dallas Mavericks,235.5,-9.0,300,-380,220,-6,2,2
2023-24-0319,Minnesota Timberwolves,Denver Nuggets,216.0,-7.5,250,-310,227,-3,1,2
2023-24-0320,Detroit Pistons,Indiana Pacers,235.0,-11.0,440,-600,225,-19,2,2
2023-24-0320,Cleveland Cavaliers,Miami Heat,208.0,3.0,-148,124,211,-3,2,2
2023-24-0320,Toronto Raptors,Sacramento Kings,234.5,-11.0,440,-600,212,-34,3,2
2023-24-0320,Boston Celtics,Milwaukee Bucks,227.5,10.5,-475,325,241,3,2,3
2023-24-0320,Oklahoma City Thunder,Utah Jazz,232.0,15.5,-1350,800,226,12,4,2
2023-24-0320,Phoenix Suns,Philadelphia 76ers,222.5,9.0,-410,320,217,13,3,2
2023-24-0320,Portland Trail Blazers,Los Angeles Clippers,216.5,-12.0,470,-650,219,-13,2,3
2023-24-0320,Golden State Warriors,Memphis Grizzlies,220.5,11.5,-600,440,253,21,2,2
2023-24-0321,Washington Wizards,Sacramento Kings,238.5,-11.0,455,-625,211,7,2,1
2023-24-0321,Orlando Magic,New Orleans Pelicans,208.0,-3.0,120,-142,227,15,2,2
2023-24-0321,Milwaukee Bucks,Brooklyn Nets,222.0,10.5,-500,380,223,7,1,2
2023-24-0321,Houston Rockets,Chicago Bulls,219.5,3.5,-155,130,244,10,2,3
2023-24-0321,Dallas Mavericks,Utah Jazz,236.5,14.5,-1050,675,210,16,2,1
2023-24-0321,Denver Nuggets,New York Knicks,209.0,8.5,-375,295,213,13,2,3
2023-24-0321,Phoenix Suns,Atlanta Hawks,227.0,9.0,-425,330,243,13,1,3
2023-24-0322,Detroit Pistons,Boston Celtics,224.0,-13.5,625,-950,231,-27,2,2
2023-24-0322,Toronto Raptors,Oklahoma City Thunder,230.0,-16.5,900,-1600,226,-20,2,2
2023-24-0322,Minnesota Timberwolves,Cleveland Cavaliers,206.5,7.5,-290,235,195,13,3,2
2023-24-0322,Miami Heat,New Orleans Pelicans,207.5,3.0,-142,120,199,-23,2,1
2023-24-0322,San Antonio Spurs,Memphis Grizzlies,216.5,6.5,-250,205,196,-2,3,2
2023-24-0322,Portland Trail Blazers,Los Angeles Clippers,216.0,-14.5,800,-1350,242,-8,2,2
2023-24-0322,Golden State Warriors,Indiana Pacers,242.5,4.5,-192,160,234,-12,2,2
2023-24-0322,Los Angeles Lakers,Philadelphia 76ers,227.5,7.5,-305,245,195,7,4,2
2023-24-0323,New York Knicks,Brooklyn Nets,205.0,7.5,-285,230,198,12,2,2
2023-24-0323,Orlando Magic,Sacramento Kings,219.0,3.0,-142,120,216,-2,2,2
2023-24-0323,Atlanta Hawks,Charlotte Hornets,212.0,7.5,-290,235,223,41,2,4
2023-24-0323,Chicago Bulls,Boston Celtics,219.0,-5.0,164,-198,237,-11,2,1
2023-24-0323,San Antonio Spurs,Phoenix Suns,231.5,-10.0,340,-440,237,-25,1,2
2023-24-0323,Houston Rockets,Utah Jazz,227.0,10.0,-520,390,266,28,2,2
2023-24-0323,Washington Wizards,Toronto Raptors,232.5,6.0,-230,190,221,3,2,1
2023-24-0323,Portland Trail Blazers,Denver Nuggets,209.5,-10.5,400,-535,225,-3,1,2
2023-24-0324,Detroit Pistons,New Orleans Pelicans,218.0,-15.0,800,-1350,215,-13,2,2
2023-24-0324,Los Angeles Clippers,Philadelphia 76ers,215.5,9.0,-395,310,228,-14,2,2
2023-24-0324,Miami Heat,Cleveland Cavaliers,203.0,3.5,-162,136,205,37,2,2
2023-24-0324,Milwaukee Bucks,Oklahoma City Thunder,233.0,2.5,-142,120,211,25,3,2
2023-24-0324,Minnesota Timberwolves,Golden State Warriors,219.5,2.0,-135,114,224,4,2,2
2023-24-0324,Los Angeles Lakers,Indiana Pacers,239.0,2.5,-135,114,295,5,2,2
2023-24-0325,Cleveland Cavaliers,Charlotte Hornets,206.0,11.0,-575,425,207,23,1,2
2023-24-0325,Toronto Raptors,Brooklyn Nets,218.0,-6.5,190,-230,184,-8,2,2
2023-24-0325,Atlanta Hawks,Boston Celtics,225.0,-10.5,400,-535,238,2,2,2
2023-24-0325,New York Knicks,Detroit Pistons,212.5,17.5,-1900,900,223,25,2,1
2023-24-0325,San Antonio Spurs,Phoenix Suns,235.0,-12.0,500,-700,206,2,2,2
2023-24-0325,Houston Rockets,Portland Trail Blazers,224.5,14.5,-1050,675,202,18,2,2
2023-24-0325,Chicago Bulls,Washington Wizards,226.5,13.0,-800,550,212,-2,2,2
2023-24-0325,Utah Jazz,Dallas Mavericks,238.5,-8.0,270,-340,220,-10,2,4
2023-24-0325,Denver Nuggets,Memphis Grizzlies,214.5,12.5,-850,575,231,25,2,3
2023-24-0325,Sacramento Kings,Philadelphia 76ers,220.0,7.5,-285,230,204,12,2,1
2023-24-0325,Los Angeles Clippers,Indiana Pacers,235.5,6.5,-238,195,249,-17,1,1
2023-24-0326,Miami Heat,Golden State Warriors,217.0,-4.5,170,-205,205,-21,2,2
2023-24-0326,Milwaukee Bucks,Los Angeles Lakers,234.0,9.5,-410,320,252,-4,2,2
2023-24-0326,New Orleans Pelicans,Oklahoma City Thunder,223.0,-1.0,-105,-115,231,-7,2,2
2023-24-0326,Sacramento Kings,Dallas Mavericks,233.0,1.0,-115,-105,228,-36,1,1
2023-24-0327,Charlotte Hornets,Cleveland Cavaliers,207.0,-9.5,360,-470,229,7,2,2
2023-24-0327,Orlando Magic,Golden State Warriors,218.5,4.0,-170,142,194,-8,4,1
2023-24-0327,Washington Wizards,Brooklyn Nets,220.5,-4.0,140,-166,241,-3,2,2
2023-24-0327,Toronto Raptors,New York Knicks,211.5,-14.0,675,-1050,246,-44,2,2
2023-24-0327,Atlanta Hawks,Portland Trail Blazers,219.5,11.5,-650,470,226,14,2,2
2023-24-0327,Philadelphia 76ers,Los Angeles Clippers,214.5,-7.0,235,-290,215,-1,2,2
2023-24-0327,Minnesota Timberwolves,Detroit Pistons,215.5,16.5,-1800,1000,197,15,3,2
2023-24-0327,Chicago Bulls,Indiana Pacers,234.5,-3.5,130,-155,224,26,2,2
2023-24-0327,Memphis Grizzlies,Los Angeles Lakers,225.5,-4.5,150,-180,260,-12,2,1
2023-24-0327,Oklahoma City Thunder,Houston Rockets,226.0,4.5,-192,160,258,-6,1,2
2023-24-0327,Utah Jazz,San Antonio Spurs,228.0,4.0,-170,142,229,-7,2,2
2023-24-0327,Denver Nuggets,Phoenix Suns,229.0,5.5,-225,185,201,-7,2,2
2023-24-0328,Atlanta Hawks,Boston Celtics,226.5,-17.0,950,-1650,0,0,1,3
2023-24-0328,New Orleans Pelicans,Milwaukee Bucks,225.0,-1.5,102,-122,0,0,2,2
2023-24-0330,New Orleans Pelicans,Boston Celtics,223.5,-6.0,190,-230,196,-12,2,2
2023-24-0330,Orlando Magic,Memphis Grizzlies,209.5,13.0,-800,550,206,30,1,3
2023-24-0330,Atlanta Hawks,Milwaukee Bucks,222.5,-4.5,164,-198,235,-9,2,2
2023-24-0331,Denver Nuggets,Cleveland Cavaliers,218.0,4.5,-185,154,231,29,2,2
2023-24-0331,Charlotte Hornets,Los Angeles Clippers,216.0,-14.0,700,-1100,248,-12,2,2
2023-24-0331,Toronto Raptors,Philadelphia 76ers,214.5,-9.0,310,-395,255,-15,4,2
2023-24-0331,Washington Wizards,Miami Heat,214.0,-12.0,490,-675,226,-12,2,2
2023-24-0331,Brooklyn Nets,Los Angeles Lakers,224.5,-6.5,220,-270,220,-12,2,2
2023-24-0331,Minnesota Timberwolves,Chicago Bulls,212.5,8.5,-380,300,210,-8,2,2
2023-24-0331,Houston Rockets,Dallas Mavericks,229.5,-4.0,142,-170,232,-18,2,2
2023-24-0331,San Antonio Spurs,Golden State Warriors,228.0,-10.5,390,-520,230,-4,2,2
2023-24-0331,New York Knicks,Oklahoma City Thunder,218.5,-2.0,102,-122,225,-1,2,2
2023-24-0331,Sacramento Kings,Utah Jazz,220.5,13.0,-950,625,233,21,2,2
2023-24-0401,Charlotte Hornets,Boston Celtics,219.0,-18.5,1100,-2100,222,-14,1,2
2023-24-0401,Orlando Magic,Portland Trail Blazers,210.5,17.0,-2100,1100,207,1,2,3
2023-24-0401,Detroit Pistons,Memphis Grizzlies,216.0,2.5,-135,114,218,-2,3,2
2023-24-0401,Indiana Pacers,Brooklyn Nets,227.5,12.5,-750,525,244,22,3,1
2023-24-0401,Chicago Bulls,Atlanta Hawks,221.0,2.0,-130,110,214,-12,1,2
2023-24-0401,New Orleans Pelicans,Phoenix Suns,222.0,1.5,-122,102,235,-13,2,3
2023-24-0402,Washington Wizards,Milwaukee Bucks,225.5,-13.0,625,-950,230,4,2,3
2023-24-0402,Toronto Raptors,Los Angeles Lakers,236.5,-13.5,650,-1000,239,-17,2,2
2023-24-0402,Philadelphia 76ers,Oklahoma City Thunder,219.0,3.0,-148,130,214,4,2,2
2023-24-0402,Miami Heat,New York Knicks,205.5,2.5,-135,114,208,10,2,2
2023-24-0402,Minnesota Timberwolves,Houston Rockets,214.0,7.5,-285,230,219,7,2,2
2023-24-0402,Utah Jazz,Cleveland Cavaliers,218.0,-9.5,360,-470,242,-16,2,2
2023-24-0402,Denver Nuggets,San Antonio Spurs,223.5,15.5,-1450,850,215,5,2,2
2023-24-0402,Golden State Warriors,Dallas Mavericks,232.0,1.0,-110,-110,204,4,2,2
2023-24-0402,Sacramento Kings,Los Angeles Clippers,222.5,3.0,-142,120,204,14,2,2
2023-24-0403,Charlotte Hornets,Portland Trail Blazers,211.5,1.5,-130,110,175,-3,2,2
2023-24-0403,Washington Wizards,Los Angeles Lakers,237.0,-13.0,575,-850,245,-5,1,1
2023-24-0403,Brooklyn Nets,Indiana Pacers,233.0,-7.0,210,-258,226,4,2,2
2023-24-0403,Atlanta Hawks,Detroit Pistons,224.0,11.5,-675,490,234,8,2,2
2023-24-0403,Boston Celtics,Oklahoma City Thunder,229.0,12.0,-700,500,235,35,2,1
2023-24-0403,Milwaukee Bucks,Memphis Grizzlies,219.5,12.5,-750,470,212,-10,1,2
2023-24-0403,Minnesota Timberwolves,Toronto Raptors,213.5,18.0,-2100,1100,218,48,1,1
2023-24-0403,New Orleans Pelicans,Orlando Magic,208.0,4.5,-192,160,225,-9,2,2
2023-24-0403,Phoenix Suns,Cleveland Cavaliers,226.5,6.0,-238,195,223,21,2,1
2023-24-0404,Miami Heat,Philadelphia 76ers,211.5,3.0,-155,130,214,-4,2,2
2023-24-0404,Dallas Mavericks,Atlanta Hawks,227.5,11.5,-675,490,204,14,2,1
2023-24-0404,New York Knicks,Sacramento Kings,212.0,4.0,-166,140,229,11,2,2
2023-24-0404,Houston Rockets,Golden State Warriors,227.0,-3.5,130,-155,243,-23,2,2
2023-24-0404,Los Angeles Clippers,Denver Nuggets,220.5,-3.5,130,-155,202,2,2,2
2023-24-0405,Indiana Pacers,Oklahoma City Thunder,234.5,6.5,-230,190,238,14,2,2
2023-24-0405,Charlotte Hornets,Orlando Magic,207.0,-12.0,500,-700,239,9,2,2
2023-24-0405,Washington Wizards,Portland Trail Blazers,225.0,3.0,-142,120,210,-6,2,2
2023-24-0405,Boston Celtics,Sacramento Kings,225.5,9.0,-410,320,201,1,2,1
2023-24-0405,Memphis Grizzlies,Detroit Pistons,213.5,-1.0,-110,-110,198,18,2,2
2023-24-0405,New Orleans Pelicans,San Antonio Spurs,218.5,11.5,-625,455,220,-2,2,3
2023-24-0405,Houston Rockets,Miami Heat,218.0,-3.5,136,-162,223,-15,1,1
2023-24-0405,Chicago Bulls,New York Knicks,212.5,-1.5,100,-120,208,8,4,1
2023-24-0405,Milwaukee Bucks,Toronto Raptors,233.0,14.5,-1100,700,228,-6,2,2
2023-24-0405,Dallas Mavericks,Golden State Warriors,224.0,-1.0,-108,-112,214,2,1,1
2023-24-0405,Phoenix Suns,Minnesota Timberwolves,216.5,5.0,-192,160,184,10,2,2
2023-24-0405,Los Angeles Clippers,Utah Jazz,224.5,12.5,-800,550,233,29,1,3
2023-24-0406,Los Angeles Lakers,Cleveland Cavaliers,230.0,4.5,-198,164,213,19,3,3
2023-24-0406,Brooklyn Nets,Detroit Pistons,215.5,10.5,-485,370,216,10,3,1
2023-24-0406,Memphis Grizzlies,Philadelphia 76ers,213.5,-14.5,700,-1100,212,-20,1,2
2023-24-0406,Denver Nuggets,Atlanta Hawks,223.0,10.5,-625,455,252,32,2,2
2023-24-0407,Los Angeles Clippers,Cleveland Cavaliers,217.0,4.0,-175,145,238,2,2,1
2023-24-0407,Dallas Mavericks,Houston Rockets,227.0,9.0,-395,310,283,11,2,2
2023-24-0407,Indiana Pacers,Miami Heat,228.0,3.0,-148,124,232,2,2,2
2023-24-0407,Boston Celtics,Portland Trail Blazers,216.5,16.5,-1600,900,231,17,2,2
2023-24-0407,Phoenix Suns,New Orleans Pelicans,222.0,5.5,-218,180,218,-8,2,2
2023-24-0407,Charlotte Hornets,Oklahoma City Thunder,218.0,-7.5,235,-290,239,-3,2,2
2023-24-0407,Orlando Magic,Chicago Bulls,212.0,7.5,-278,225,211,15,2,2
2023-24-0407,Toronto Raptors,Washington Wizards,235.0,5.0,-185,154,252,8,2,2
2023-24-0407,Milwaukee Bucks,New York Knicks,220.5,4.0,-180,150,231,-13,2,2
2023-24-0407,San Antonio Spurs,Philadelphia 76ers,226.0,-4.0,145,-175,259,-7,2,1
2023-24-0407,Brooklyn Nets,Sacramento Kings,217.0,-10.5,400,-535,184,-30,1,2
2023-24-0407,Golden State Warriors,Utah Jazz,225.5,13.0,-800,550,228,8,2,2
2023-24-0407,Los Angeles Lakers,Minnesota Timberwolves,218.0,-2.0,114,-135,244,-10,1,2
2023-24-0409,Charlotte Hornets,Dallas Mavericks,224.5,-12.5,550,-800,234,-26,2,2
2023-24-0409,Philadelphia 76ers,Detroit Pistons,220.5,15.5,-1350,800,222,18,2,3
2023-24-0409,Toronto Raptors,Indiana Pacers,240.0,-14.0,650,-1000,263,-17,2,2
2023-24-0409,Milwaukee Bucks,Boston Celtics,230.5,3.5,-166,130,195,13,2,2
2023-24-0409,Atlanta Hawks,Miami Heat,217.5,-3.5,136,-162,228,-6,3,2
2023-24-0409,Memphis Grizzlies,San Antonio Spurs,217.0,-5.5,180,-218,189,-15,3,2
2023-24-0409,Houston Rockets,Orlando Magic,216.5,-2.5,110,-130,224,12,2,2
2023-24-0409,Chicago Bulls,New York Knicks,212.5,-5.0,164,-198,245,-11,2,2
2023-24-0409,Minnesota Timberwolves,Washington Wizards,223.0,18.0,-2100,1100,251,9,2,2
2023-24-0409,Oklahoma City Thunder,Sacramento Kings,227.5,5.5,-198,164,217,7,2,2
2023-24-0409,Utah Jazz,Denver Nuggets,224.0,-15.5,1000,-1800,206,-16,2,3
2023-24-0409,Los Angeles Lakers,Golden State Warriors,235.5,-2.0,110,-130,254,-14,2,2
2023-24-0409,Portland Trail Blazers,New Orleans Pelicans,214.0,-14.0,650,-1000,210,-10,2,2
2023-24-0409,Phoenix Suns,Los Angeles Clippers,226.0,9.5,-380,300,197,-13,2,2
2023-24-0410,Cleveland Cavaliers,Memphis Grizzlies,213.0,19.0,-2100,1100,208,12,3,1
2023-24-0410,Atlanta Hawks,Charlotte Hornets,227.5,8.5,-380,300,229,-1,1,1
2023-24-0410,Brooklyn Nets,Toronto Raptors,220.5,12.0,-650,470,208,4,3,1
2023-24-0410,Miami Heat,Dallas Mavericks,218.5,-2.5,120,-142,203,-19,1,1
2023-24-0410,Oklahoma City Thunder,San Antonio Spurs,231.0,17.0,-1650,950,216,38,1,1
2023-24-0410,Milwaukee Bucks,Orlando Magic,213.0,-1.5,105,-125,216,18,1,1
2023-24-0410,Denver Nuggets,Minnesota Timberwolves,215.0,7.5,-310,250,223,9,1,1
2023-24-0410,Los Angeles Clippers,Phoenix Suns,220.5,-11.5,410,-550,232,-16,1,1
2023-24-0411,Detroit Pistons,Chicago Bulls,220.5,-11.0,410,-550,232,-22,2,2
2023-24-0411,Boston Celtics,New York Knicks,221.5,3.5,-155,130,227,-9,2,2
2023-24-0411,Utah Jazz,Houston Rockets,227.0,-11.0,390,-520,245,3,2,2
2023-24-0411,Portland Trail Blazers,Golden State Warriors,221.0,-13.0,575,-850,192,-8,2,2
2023-24-0411,Sacramento Kings,New Orleans Pelicans,218.0,1.5,-120,100,258,-12,2,2
2023-24-0412,Washington Wizards,Chicago Bulls,224.5,1.5,-125,105,256,-2,3,1
2023-24-0412,Philadelphia 76ers,Orlando Magic,215.0,6.5,-258,210,238,12,3,2
2023-24-0412,Boston Celtics,Charlotte Hornets,217.5,7.5,-305,245,229,33,1,2
2023-24-0412,Cleveland Cavaliers,Indiana Pacers,232.0,2.5,-148,124,249,9,2,3
2023-24-0412,New York Knicks,Brooklyn Nets,211.5,11.5,-650,470,218,4,1,2
2023-24-0412,Miami Heat,Toronto Raptors,219.5,14.0,-1000,650,228,22,2,2
2023-24-0412,Oklahoma City Thunder,Milwaukee Bucks,224.0,14.0,-900,600,232,18,2,2
2023-24-0412,San Antonio Spurs,Denver Nuggets,223.0,-12.0,500,-700,241,1,2,2
2023-24-0412,Memphis Grizzlies,Los Angeles Lakers,225.5,-15.5,750,-1200,243,-3,2,3
2023-24-0412,Minnesota Timberwolves,Atlanta Hawks,226.5,12.0,-750,525,215,3,2,2
2023-24-0412,Dallas Mavericks,Detroit Pistons,218.0,11.0,-600,440,196,-18,2,1
2023-24-0412,Golden State Warriors,New Orleans Pelicans,223.5,4.5,-192,160,223,-5,1,1
2023-24-0412,Portland Trail Blazers,Houston Rockets,218.5,-6.5,195,-238,223,-9,1,1
2023-24-0412,Los Angeles Clippers,Utah Jazz,224.5,16.0,-1450,850,219,-1,2,1
2023-24-0412,Sacramento Kings,Phoenix Suns,226.5,-4.5,154,-185,215,-1,1,2
2023-24-0414,Boston Celtics,Washington Wizards,228.0,10.0,-455,350,254,10,2,2
2023-24-0414,Cleveland Cavaliers,Charlotte Hornets,209.0,14.5,-1000,650,230,-10,2,2
2023-24-0414,Indiana Pacers,Atlanta Hawks,241.0,14.0,-950,625,272,42,2,2
2023-24-0414,Miami Heat,Toronto Raptors,219.0,16.0,-1650,950,221,15,2,2
2023-24-0414,New York Knicks,Chicago Bulls,217.5,13.0,-950,625,239,1,2,2
2023-24-0414,Orlando Magic,Milwaukee Bucks,215.0,6.0,-230,190,201,25,2,2
2023-24-0414,Philadelphia 76ers,Brooklyn Nets,213.0,12.5,-750,525,193,21,2,2
2023-24-0414,Memphis Grizzlies,Denver Nuggets,216.0,-13.5,600,-900,237,-15,2,2
2023-24-0414,Minnesota Timberwolves,Phoenix Suns,216.5,2.5,-142,120,231,-19,2,2
2023-24-0414,New Orleans Pelicans,Los Angeles Lakers,231.5,1.5,-120,-110,232,-16,2,2
2023-24-0414,Oklahoma City Thunder,Dallas Mavericks,226.0,19.5,-1800,1000,221,49,2,2
2023-24-0414,San Antonio Spurs,Detroit Pistons,221.0,5.0,-198,164,218,28,2,2
2023-24-0414,Golden State Warriors,Utah Jazz,224.5,11.0,-550,410,239,7,2,2
2023-24-0414,Los Angeles Clippers,Houston Rockets,223.5,-4.0,142,-170,221,-11,2,2
2023-24-0414,Sacramento Kings,Portland Trail Blazers,214.5,17.5,-2100,1100,203,39,2,2
2023-24-0416,New Orleans Pelicans,Los Angeles Lakers,224.5,1.0,-118,-102,216,-4,2,2
2023-24-0416,Sacramento Kings,Golden State Warriors,221.5,-2.5,120,-142,212,24,2,2
2023-24-0417,Philadelphia 76ers,Miami Heat,208.0,5.5,-225,185,209,1,3,3
2023-24-0417,Chicago Bulls,Atlanta Hawks,222.0,3.0,-155,130,247,15,3,3
2023-24-0419,Miami Heat,Chicago Bulls,207.0,2.0,-130,110,203,21,2,2
2023-24-0419,New Orleans Pelicans,Sacramento Kings,211.5,1.5,-120,100,203,7,3,3
2023-24-0420,Cleveland Cavaliers,Orlando Magic,206.5,5.0,-205,170,180,14,6,6
2023-24-0420,Minnesota Timberwolves,Phoenix Suns,214.0,1.5,-122,102,215,25,6,6
2023-24-0420,New York Knicks,Philadelphia 76ers,208.5,4.5,-175,145,215,7,6,3
2023-24-0420,Denver Nuggets,Los Angeles Lakers,227.0,6.5,-258,210,217,11,6,4
2023-24-0421,Boston Celtics,Miami Heat,210.5,14.5,-1200,750,208,20,7,2
2023-24-0421,Los Angeles Clippers,Dallas Mavericks,221.5,-3.5,140,-166,206,12,7,7
2023-24-0421,Milwaukee Bucks,Indiana Pacers,230.0,-1.0,-102,-118,203,15,7,7
2023-24-0421,Oklahoma City Thunder,New Orleans Pelicans,216.0,9.0,-375,295,186,2,7,2
2023-24-0422,Cleveland Cavaliers,Orlando Magic,205.0,5.5,-218,180,182,10,2,2
2023-24-0422,New York Knicks,Philadelphia 76ers,203.5,4.5,-190,145,205,3,2,2
2023-24-0422,Denver Nuggets,Los Angeles Lakers,223.0,7.0,-290,235,200,2,2,2
2023-24-0423,Minnesota Timberwolves,Phoenix Suns,211.5,3.0,-155,130,198,12,3,3
2023-24-0423,Milwaukee Bucks,Indiana Pacers,223.5,1.0,-115,-105,233,-17,2,2
2023-24-0423,Los Angeles Clippers,Dallas Mavericks,216.5,1.0,-115,-105,189,-3,2,2
2023-24-0424,Boston Celtics,Miami Heat,205.5,14.5,-1350,800,212,-10,3,3
2023-24-0424,Oklahoma City Thunder,New Orleans Pelicans,210.5,7.5,-310,250,216,32,3,3
2023-24-0425,Orlando Magic,Cleveland Cavaliers,201.5,3.0,-148,124,204,38,3,3
2023-24-0425,Philadelphia 76ers,New York Knicks,205.0,5.5,-238,195,239,11,3,3
2023-24-0425,Los Angeles Lakers,Denver Nuggets,217.0,1.5,-120,100,217,-7,3,3
2023-24-0426,Indiana Pacers,Milwaukee Bucks,223.0,6.5,-245,200,239,3,3,3
2023-24-0426,Dallas Mavericks,Los Angeles Clippers,214.5,4.5,-185,154,191,11,3,3
2023-24-0426,Phoenix Suns,Minnesota Timberwolves,208.5,5.5,-245,200,235,-17,3,3
2023-24-0427,Orlando Magic,Cleveland Cavaliers,201.5,2.5,-142,120,201,23,2,2
2023-24-0427,New Orleans Pelicans,Oklahoma City Thunder,209.5,-1.5,105,-125,191,-21,3,3
2023-24-0427,Miami Heat,Boston Celtics,205.0,-9.5,340,-440,188,-20,3,3
2023-24-0427,Los Angeles Lakers,Denver Nuggets,219.5,-3.5,140,-166,227,11,2,2
2023-24-0428,Philadelphia 76ers,New York Knicks,209.0,5.5,-205,170,189,-5,3,3
2023-24-0428,Dallas Mavericks,Los Angeles Clippers,209.5,7.0,-278,225,227,-5,2,2
2023-24-0428,Indiana Pacers,Milwaukee Bucks,214.5,10.0,-425,330,239,13,2,2
2023-24-0428,Phoenix Suns,Minnesota Timberwolves,212.5,1.0,-115,-105,238,-6,2,2
2023-24-0429,Miami Heat,Boston Celtics,205.0,-10.5,390,-520,190,-14,2,2
2023-24-0429,New Orleans Pelicans,Oklahoma City Thunder,208.5,-5.0,160,-192,186,-8,2,2
2023-24-0429,Denver Nuggets,Los Angeles Lakers,217.5,6.5,-245,200,214,2,2,2
2023-24-0430,New York Knicks,Philadelphia 76ers,204.0,4.5,-170,142,218,-6,2,2
2023-24-0430,Cleveland Cavaliers,Orlando Magic,203.0,4.5,-185,154,207,1,3,3
2023-24-0430,Milwaukee Bucks,Indiana Pacers,217.5,-5.0,164,-198,207,23,2,2
2023-24-0501,Boston Celtics,Miami Heat,201.5,13.5,-950,625,202,34,2,2
2023-24-0501,Los Angeles Clippers,Dallas Mavericks,209.0,-3.0,120,-142,216,-30,3,3
2023-24-0502,Indiana Pacers,Milwaukee Bucks,217.0,5.5,-225,185,218,22,2,2
2023-24-0502,Philadelphia 76ers,New York Knicks,202.0,3.0,-155,130,233,-3,2,2
2023-24-0503,Orlando Magic,Cleveland Cavaliers,201.0,4.5,-185,154,199,7,3,3
2023-24-0503,Dallas Mavericks,Los Angeles Clippers,208.5,8.0,-325,260,215,13,2,2
2023-24-0504,Denver Nuggets,Minnesota Timberwolves,209.5,4.5,-185,154,205,-7,5,6
2023-24-0505,Cleveland Cavaliers,Orlando Magic,193.5,2.5,-145,114,200,12,2,2
2023-24-0506,New York Knicks,Indiana Pacers,217.0,6.0,-230,190,238,4,4,4
2023-24-0506,Denver Nuggets,Minnesota Timberwolves,209.5,7.0,-285,230,186,-26,2,2
2023-24-0507,Boston Celtics,Cleveland Cavaliers,211.5,12.5,-750,525,215,25,6,2
2023-24-0507,Oklahoma City Thunder,Dallas Mavericks,219.0,4.5,-185,154,212,22,8,4
2023-24-0508,New York Knicks,Indiana Pacers,219.0,4.5,-185,154,0,0,2,2
